crop_path,text,split,field_type,style_id,bias,category,vocab_bucket
crops\price_04071.png,9.05 dt,train,price,4,0.47,Juices & Smoothies,train
crops\price_04072.png,9.05 dt,train,price,2,0.76,Juices & Smoothies,train
crops\price_04073.png,9.05 dt,test,price,3,0.86,Juices & Smoothies,train
crops\price_04074.png,9.05 dt,val,price,7,0.8,Juices & Smoothies,train
crops\price_04075.png,9.05 dt,train,price,5,0.6,Juices & Smoothies,train
crops\price_04076.png,9.05 dt,test,price,10,0.52,Juices & Smoothies,train
crops\price_04077.png,9.05 dt,test,price,3,0.52,Juices & Smoothies,train
crops\price_04078.png,9.05 dt,train,price,0,0.43,Juices & Smoothies,train
crops\price_04079.png,9.05 dt,test,price,3,0.46,Juices & Smoothies,train
crops\price_04080.png,9.05 dt,val,price,12,0.77,Juices & Smoothies,train
crops\price_04081.png,9.05 dt,train,price,8,0.46,Juices & Smoothies,train
crops\price_04082.png,9.05 dt,train,price,6,0.58,Juices & Smoothies,train
crops\price_04083.png,9.05 dt,train,price,9,0.7,Juices & Smoothies,train
crops\price_04084.png,9.05 dt,test,price,3,0.66,Juices & Smoothies,train
crops\price_04085.png,9.05 dt,train,price,9,0.73,Juices & Smoothies,train
crops\price_04086.png,9.05 dt,train,price,2,0.79,Juices & Smoothies,train
crops\price_04087.png,9.05 dt,train,price,4,0.63,Juices & Smoothies,train
crops\price_04088.png,9.05 dt,train,price,4,0.69,Juices & Smoothies,train
crops\price_04089.png,9.05 dt,train,price,0,0.88,Juices & Smoothies,train
crops\price_04090.png,9.05 dt,train,price,0,0.93,Juices & Smoothies,train
crops\price_04091.png,9.05 dt,train,price,2,0.9,Juices & Smoothies,train
crops\price_04092.png,9.05 dt,train,price,8,0.69,Juices & Smoothies,train
crops\price_04093.png,9.05 dt,train,price,5,0.7,Juices & Smoothies,train
crops\header_04094.png,SOFT DRINKS,train,header,11,0.78,Soft Drinks,train
crops\header_04095.png,SOFT DRINKS,val,header,12,0.54,Soft Drinks,train
crops\header_04096.png,SOFT DRINKS,val,header,7,0.65,Soft Drinks,train
crops\header_04097.png,SOFT DRINKS,test,header,3,0.49,Soft Drinks,train
crops\header_04098.png,SOFT DRINKS,val,header,7,0.76,Soft Drinks,train
crops\header_04099.png,SOFT DRINKS,train,header,11,0.44,Soft Drinks,train
crops\header_04100.png,SOFT DRINKS,train,header,9,0.94,Soft Drinks,train
crops\header_04101.png,SOFT DRINKS,train,header,0,0.42,Soft Drinks,train
crops\header_04102.png,SOFT DRINKS,train,header,11,0.43,Soft Drinks,train
crops\header_04103.png,SOFT DRINKS,train,header,0,0.47,Soft Drinks,train
crops\header_04104.png,SOFT DRINKS,train,header,9,0.53,Soft Drinks,train
crops\header_04105.png,SOFT DRINKS,train,header,1,0.77,Soft Drinks,train
crops\header_04106.png,SOFT DRINKS,train,header,6,0.52,Soft Drinks,train
crops\header_04107.png,SOFT DRINKS,train,header,6,0.68,Soft Drinks,train
crops\header_04108.png,SOFT DRINKS,train,header,9,0.88,Soft Drinks,train
crops\header_04109.png,SOFT DRINKS,train,header,8,0.72,Soft Drinks,train
crops\header_04110.png,SOFT DRINKS,train,header,2,0.93,Soft Drinks,train
crops\header_04111.png,SOFT DRINKS,train,header,0,0.85,Soft Drinks,train
crops\header_04112.png,SOFT DRINKS,train,header,5,0.74,Soft Drinks,train
crops\header_04113.png,SOFT DRINKS,train,header,4,0.47,Soft Drinks,train
crops\header_04114.png,SOFT DRINKS,test,header,10,0.74,Soft Drinks,train
crops\header_04115.png,SOFT DRINKS,train,header,2,0.89,Soft Drinks,train
crops\header_04116.png,SOFT DRINKS,train,header,2,0.94,Soft Drinks,train
crops\name_04117.png,Sparkling Water,train,name,4,0.47,Soft Drinks,test
crops\name_04118.png,Sparkling Water,train,name,2,0.52,Soft Drinks,test
crops\name_04119.png,Sparkling Water,train,name,9,0.94,Soft Drinks,test
crops\name_04120.png,Sparkling Water,train,name,8,0.79,Soft Drinks,test
crops\name_04121.png,Sparkling Water,train,name,2,0.94,Soft Drinks,test
crops\name_04122.png,Sparkling Water,train,name,4,0.68,Soft Drinks,test
crops\name_04123.png,Sparkling Water,train,name,5,0.42,Soft Drinks,test
crops\name_04124.png,Sparkling Water,train,name,4,0.95,Soft Drinks,test
crops\name_04125.png,Sparkling Water,test,name,10,0.59,Soft Drinks,test
crops\name_04126.png,Sparkling Water,val,name,12,0.47,Soft Drinks,test
crops\name_04127.png,Sparkling Water,test,name,3,0.76,Soft Drinks,test
crops\name_04128.png,Sparkling Water,train,name,9,0.67,Soft Drinks,test
crops\name_04129.png,Sparkling Water,val,name,12,0.47,Soft Drinks,test
crops\name_04130.png,Sparkling Water,train,name,1,0.5,Soft Drinks,test
crops\name_04131.png,Sparkling Water,train,name,2,0.41,Soft Drinks,test
crops\name_04132.png,Sparkling Water,train,name,1,0.66,Soft Drinks,test
crops\name_04133.png,Sparkling Water,train,name,0,0.42,Soft Drinks,test
crops\name_04134.png,Sparkling Water,train,name,0,0.52,Soft Drinks,test
crops\name_04135.png,Sparkling Water,train,name,4,0.72,Soft Drinks,test
crops\name_04136.png,Sparkling Water,train,name,8,0.41,Soft Drinks,test
crops\name_04137.png,Sparkling Water,train,name,11,0.65,Soft Drinks,test
crops\name_04138.png,Sparkling Water,train,name,2,0.52,Soft Drinks,test
crops\name_04139.png,Sparkling Water,train,name,9,0.66,Soft Drinks,test
crops\price_04140.png,5,test,price,3,0.76,Soft Drinks,test
crops\price_04141.png,5,train,price,11,0.71,Soft Drinks,test
crops\price_04142.png,5,train,price,5,0.46,Soft Drinks,test
crops\price_04143.png,5,train,price,6,0.57,Soft Drinks,test
crops\price_04144.png,5,train,price,6,0.64,Soft Drinks,test
crops\price_04145.png,5,train,price,8,0.82,Soft Drinks,test
crops\price_04146.png,5,train,price,11,0.5,Soft Drinks,test
crops\price_04147.png,5,train,price,9,0.83,Soft Drinks,test
crops\price_04148.png,5,train,price,5,0.91,Soft Drinks,test
crops\price_04149.png,5,val,price,7,0.47,Soft Drinks,test
crops\price_04150.png,5,train,price,9,0.52,Soft Drinks,test
crops\price_04151.png,5,test,price,3,0.55,Soft Drinks,test
crops\price_04152.png,5,train,price,8,0.83,Soft Drinks,test
crops\price_04153.png,5,train,price,6,0.47,Soft Drinks,test
crops\price_04154.png,5,train,price,5,0.92,Soft Drinks,test
crops\price_04155.png,5,val,price,7,0.4,Soft Drinks,test
crops\price_04156.png,5,val,price,7,0.92,Soft Drinks,test
crops\price_04157.png,5,train,price,6,0.74,Soft Drinks,test
crops\price_04158.png,5,val,price,7,0.45,Soft Drinks,test
crops\price_04159.png,5,train,price,8,0.85,Soft Drinks,test
crops\price_04160.png,5,train,price,6,0.94,Soft Drinks,test
crops\price_04161.png,5,train,price,8,0.5,Soft Drinks,test
crops\price_04162.png,5,train,price,1,0.73,Soft Drinks,test
crops\name_04163.png,Still Water,train,name,5,0.81,Soft Drinks,test
crops\name_04164.png,Still Water,test,name,10,0.59,Soft Drinks,test
crops\name_04165.png,Still Water,train,name,11,0.6,Soft Drinks,test
crops\name_04166.png,Still Water,train,name,0,0.55,Soft Drinks,test
crops\name_04167.png,Still Water,train,name,5,0.92,Soft Drinks,test
crops\name_04168.png,Still Water,train,name,1,0.56,Soft Drinks,test
crops\name_04169.png,Still Water,train,name,2,0.53,Soft Drinks,test
crops\name_04170.png,Still Water,train,name,8,0.72,Soft Drinks,test
crops\name_04171.png,Still Water,test,name,10,0.95,Soft Drinks,test
crops\name_04172.png,Still Water,train,name,1,0.89,Soft Drinks,test
crops\name_04173.png,Still Water,train,name,1,0.66,Soft Drinks,test
crops\name_04174.png,Still Water,train,name,1,0.52,Soft Drinks,test
crops\name_04175.png,Still Water,train,name,2,0.73,Soft Drinks,test
crops\name_04176.png,Still Water,train,name,4,0.91,Soft Drinks,test
crops\name_04177.png,Still Water,train,name,9,0.48,Soft Drinks,test
crops\name_04178.png,Still Water,train,name,6,0.79,Soft Drinks,test
crops\name_04179.png,Still Water,val,name,12,0.8,Soft Drinks,test
crops\name_04180.png,Still Water,test,name,10,0.71,Soft Drinks,test
crops\name_04181.png,Still Water,val,name,7,0.85,Soft Drinks,test
crops\name_04182.png,Still Water,train,name,0,0.73,Soft Drinks,test
crops\name_04183.png,Still Water,train,name,4,0.43,Soft Drinks,test
crops\name_04184.png,Still Water,train,name,6,0.51,Soft Drinks,test
crops\name_04185.png,Still Water,train,name,2,0.58,Soft Drinks,test
crops\price_04186.png,10,train,price,5,0.52,Soft Drinks,test
crops\price_04187.png,10,test,price,3,0.83,Soft Drinks,test
crops\price_04188.png,10,train,price,1,0.92,Soft Drinks,test
crops\price_04189.png,10,test,price,10,0.47,Soft Drinks,test
crops\price_04190.png,10,val,price,12,0.81,Soft Drinks,test
crops\price_04191.png,10,train,price,6,0.55,Soft Drinks,test
crops\price_04192.png,10,val,price,7,0.94,Soft Drinks,test
crops\price_04193.png,10,train,price,8,0.41,Soft Drinks,test
crops\price_04194.png,10,test,price,3,0.66,Soft Drinks,test
crops\price_04195.png,10,test,price,10,0.84,Soft Drinks,test
crops\price_04196.png,10,train,price,8,0.76,Soft Drinks,test
crops\price_04197.png,10,test,price,10,0.85,Soft Drinks,test
crops\price_04198.png,10,train,price,0,0.84,Soft Drinks,test
crops\price_04199.png,10,train,price,4,0.5,Soft Drinks,test
crops\price_04200.png,10,train,price,9,0.82,Soft Drinks,test
crops\price_04201.png,10,train,price,2,0.87,Soft Drinks,test
crops\price_04202.png,10,train,price,1,0.88,Soft Drinks,test
crops\price_04203.png,10,train,price,9,0.41,Soft Drinks,test
crops\price_04204.png,10,train,price,2,0.71,Soft Drinks,test
crops\price_04205.png,10,train,price,8,0.48,Soft Drinks,test
crops\price_04206.png,10,val,price,7,0.49,Soft Drinks,test
crops\price_04207.png,10,val,price,7,0.95,Soft Drinks,test
crops\price_04208.png,10,train,price,9,0.64,Soft Drinks,test
crops\name_04209.png,Cola,train,name,1,0.68,Soft Drinks,train
crops\name_04210.png,Cola,train,name,8,0.64,Soft Drinks,train
crops\name_04211.png,Cola,train,name,5,0.77,Soft Drinks,train
crops\name_04212.png,Cola,train,name,6,0.86,Soft Drinks,train
crops\name_04213.png,Cola,test,name,10,0.4,Soft Drinks,train
crops\name_04214.png,Cola,train,name,5,0.84,Soft Drinks,train
crops\name_04215.png,Cola,train,name,2,0.46,Soft Drinks,train
crops\name_04216.png,Cola,train,name,8,0.91,Soft Drinks,train
crops\name_04217.png,Cola,val,name,12,0.41,Soft Drinks,train
crops\name_04218.png,Cola,train,name,1,0.47,Soft Drinks,train
crops\name_04219.png,Cola,val,name,7,0.76,Soft Drinks,train
crops\name_04220.png,Cola,val,name,12,0.51,Soft Drinks,train
crops\name_04221.png,Cola,train,name,6,0.72,Soft Drinks,train
crops\name_04222.png,Cola,train,name,0,0.42,Soft Drinks,train
crops\name_04223.png,Cola,val,name,12,0.68,Soft Drinks,train
crops\name_04224.png,Cola,train,name,1,0.52,Soft Drinks,train
crops\name_04225.png,Cola,train,name,4,0.54,Soft Drinks,train
crops\name_04226.png,Cola,test,name,3,0.51,Soft Drinks,train
crops\name_04227.png,Cola,test,name,10,0.68,Soft Drinks,train
crops\name_04228.png,Cola,train,name,5,0.63,Soft Drinks,train
crops\name_04229.png,Cola,val,name,7,0.64,Soft Drinks,train
crops\name_04230.png,Cola,train,name,2,0.53,Soft Drinks,train
crops\name_04231.png,Cola,test,name,10,0.93,Soft Drinks,train
crops\price_04232.png,10,train,price,4,0.66,Soft Drinks,train
crops\price_04233.png,10,train,price,6,0.55,Soft Drinks,train
crops\price_04234.png,10,train,price,0,0.68,Soft Drinks,train
crops\price_04235.png,10,train,price,4,0.89,Soft Drinks,train
crops\price_04236.png,10,train,price,9,0.87,Soft Drinks,train
crops\price_04237.png,10,val,price,7,0.59,Soft Drinks,train
crops\price_04238.png,10,val,price,12,0.82,Soft Drinks,train
crops\price_04239.png,10,train,price,11,0.52,Soft Drinks,train
crops\price_04240.png,10,val,price,7,0.57,Soft Drinks,train
crops\price_04241.png,10,test,price,10,0.63,Soft Drinks,train
crops\price_04242.png,10,test,price,10,0.53,Soft Drinks,train
crops\price_04243.png,10,train,price,9,0.85,Soft Drinks,train
crops\price_04244.png,10,test,price,3,0.66,Soft Drinks,train
crops\price_04245.png,10,train,price,5,0.77,Soft Drinks,train
crops\price_04246.png,10,train,price,6,0.84,Soft Drinks,train
crops\price_04247.png,10,train,price,5,0.42,Soft Drinks,train
crops\price_04248.png,10,test,price,10,0.52,Soft Drinks,train
crops\price_04249.png,10,train,price,11,0.65,Soft Drinks,train
crops\price_04250.png,10,test,price,10,0.69,Soft Drinks,train
crops\price_04251.png,10,train,price,9,0.86,Soft Drinks,train
crops\price_04252.png,10,train,price,9,0.83,Soft Drinks,train
crops\price_04253.png,10,train,price,11,0.47,Soft Drinks,train
crops\price_04254.png,10,train,price,1,0.47,Soft Drinks,train
crops\name_04255.png,Lemonade,test,name,3,0.44,Soft Drinks,val
crops\name_04256.png,Lemonade,train,name,4,0.82,Soft Drinks,val
crops\name_04257.png,Lemonade,train,name,9,0.91,Soft Drinks,val
crops\name_04258.png,Lemonade,val,name,12,0.58,Soft Drinks,val
crops\name_04259.png,Lemonade,train,name,6,0.84,Soft Drinks,val
crops\name_04260.png,Lemonade,train,name,0,0.42,Soft Drinks,val
crops\name_04261.png,Lemonade,train,name,11,0.6,Soft Drinks,val
crops\name_04262.png,Lemonade,train,name,1,0.59,Soft Drinks,val
crops\name_04263.png,Lemonade,train,name,5,0.94,Soft Drinks,val
crops\name_04264.png,Lemonade,test,name,10,0.94,Soft Drinks,val
crops\name_04265.png,Lemonade,train,name,8,0.67,Soft Drinks,val
crops\name_04266.png,Lemonade,test,name,10,0.46,Soft Drinks,val
crops\name_04267.png,Lemonade,train,name,4,0.51,Soft Drinks,val
crops\name_04268.png,Lemonade,train,name,8,0.47,Soft Drinks,val
crops\name_04269.png,Lemonade,train,name,4,0.74,Soft Drinks,val
crops\name_04270.png,Lemonade,val,name,7,0.69,Soft Drinks,val
crops\name_04271.png,Lemonade,train,name,0,0.47,Soft Drinks,val
crops\name_04272.png,Lemonade,test,name,10,0.89,Soft Drinks,val
crops\name_04273.png,Lemonade,test,name,3,0.75,Soft Drinks,val
crops\name_04274.png,Lemonade,train,name,5,0.43,Soft Drinks,val
crops\name_04275.png,Lemonade,test,name,10,0.78,Soft Drinks,val
crops\name_04276.png,Lemonade,train,name,8,0.56,Soft Drinks,val
crops\name_04277.png,Lemonade,test,name,10,0.44,Soft Drinks,val
crops\price_04278.png,10.950 DT,test,price,10,0.45,Soft Drinks,val
crops\price_04279.png,10.950 DT,train,price,8,0.74,Soft Drinks,val
crops\price_04280.png,10.950 DT,train,price,11,0.51,Soft Drinks,val
crops\price_04281.png,10.950 DT,val,price,7,0.8,Soft Drinks,val
crops\price_04282.png,10.950 DT,test,price,10,0.62,Soft Drinks,val
crops\price_04283.png,10.950 DT,test,price,10,0.92,Soft Drinks,val
crops\price_04284.png,10.950 DT,train,price,1,0.66,Soft Drinks,val
crops\price_04285.png,10.950 DT,train,price,5,0.46,Soft Drinks,val
crops\price_04286.png,10.950 DT,test,price,3,0.59,Soft Drinks,val
crops\price_04287.png,10.950 DT,val,price,12,0.64,Soft Drinks,val
crops\price_04288.png,10.950 DT,train,price,4,0.52,Soft Drinks,val
crops\price_04289.png,10.950 DT,test,price,3,0.83,Soft Drinks,val
crops\price_04290.png,10.950 DT,train,price,11,0.82,Soft Drinks,val
crops\price_04291.png,10.950 DT,test,price,10,0.7,Soft Drinks,val
crops\price_04292.png,10.950 DT,train,price,2,0.62,Soft Drinks,val
crops\price_04293.png,10.950 DT,test,price,10,0.52,Soft Drinks,val
crops\price_04294.png,10.950 DT,val,price,12,0.87,Soft Drinks,val
crops\price_04295.png,10.950 DT,val,price,7,0.59,Soft Drinks,val
crops\price_04296.png,10.950 DT,train,price,9,0.67,Soft Drinks,val
crops\price_04297.png,10.950 DT,test,price,3,0.92,Soft Drinks,val
crops\price_04298.png,10.950 DT,val,price,7,0.58,Soft Drinks,val
crops\price_04299.png,10.950 DT,test,price,10,0.93,Soft Drinks,val
crops\price_04300.png,10.950 DT,train,price,0,0.49,Soft Drinks,val
crops\name_04301.png,Iced Chocolate,train,name,11,0.93,Soft Drinks,train
crops\name_04302.png,Iced Chocolate,train,name,6,0.67,Soft Drinks,train
crops\name_04303.png,Iced Chocolate,train,name,9,0.5,Soft Drinks,train
crops\name_04304.png,Iced Chocolate,train,name,0,0.44,Soft Drinks,train
crops\name_04305.png,Iced Chocolate,train,name,4,0.89,Soft Drinks,train
crops\name_04306.png,Iced Chocolate,val,name,12,0.42,Soft Drinks,train
crops\name_04307.png,Iced Chocolate,test,name,10,0.62,Soft Drinks,train
crops\name_04308.png,Iced Chocolate,train,name,8,0.41,Soft Drinks,train
crops\name_04309.png,Iced Chocolate,train,name,9,0.57,Soft Drinks,train
crops\name_04310.png,Iced Chocolate,train,name,1,0.59,Soft Drinks,train
crops\name_04311.png,Iced Chocolate,train,name,9,0.76,Soft Drinks,train
crops\name_04312.png,Iced Chocolate,train,name,1,0.54,Soft Drinks,train
crops\name_04313.png,Iced Chocolate,val,name,7,0.6,Soft Drinks,train
crops\name_04314.png,Iced Chocolate,train,name,11,0.66,Soft Drinks,train
crops\name_04315.png,Iced Chocolate,train,name,8,0.66,Soft Drinks,train
crops\name_04316.png,Iced Chocolate,train,name,0,0.55,Soft Drinks,train
crops\name_04317.png,Iced Chocolate,test,name,3,0.63,Soft Drinks,train
crops\name_04318.png,Iced Chocolate,train,name,11,0.72,Soft Drinks,train
crops\name_04319.png,Iced Chocolate,test,name,10,0.59,Soft Drinks,train
crops\name_04320.png,Iced Chocolate,train,name,2,0.91,Soft Drinks,train
crops\name_04321.png,Iced Chocolate,val,name,7,0.66,Soft Drinks,train
crops\name_04322.png,Iced Chocolate,val,name,12,0.8,Soft Drinks,train
crops\name_04323.png,Iced Chocolate,train,name,9,0.59,Soft Drinks,train
crops\price_04324.png,7.90,test,price,3,0.53,Soft Drinks,train
crops\price_04325.png,7.90,test,price,10,0.42,Soft Drinks,train
crops\price_04326.png,7.90,test,price,10,0.66,Soft Drinks,train
crops\price_04327.png,7.90,train,price,0,0.95,Soft Drinks,train
crops\price_04328.png,7.90,test,price,10,0.84,Soft Drinks,train
crops\price_04329.png,7.90,train,price,8,0.77,Soft Drinks,train
crops\price_04330.png,7.90,train,price,4,0.46,Soft Drinks,train
crops\price_04331.png,7.90,val,price,12,0.64,Soft Drinks,train
crops\price_04332.png,7.90,train,price,2,0.61,Soft Drinks,train
crops\price_04333.png,7.90,train,price,0,0.81,Soft Drinks,train
crops\price_04334.png,7.90,train,price,5,0.67,Soft Drinks,train
crops\price_04335.png,7.90,train,price,1,0.66,Soft Drinks,train
crops\price_04336.png,7.90,train,price,5,0.55,Soft Drinks,train
crops\price_04337.png,7.90,val,price,7,0.63,Soft Drinks,train
crops\price_04338.png,7.90,train,price,1,0.57,Soft Drinks,train
crops\price_04339.png,7.90,train,price,8,0.65,Soft Drinks,train
crops\price_04340.png,7.90,train,price,4,0.69,Soft Drinks,train
